title,price,details,link,image_url,image_file,year,mileage,location
FIT 1.5 EXL 16V FLEX AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87484/honda/fit/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/00e9dfc8-ca65-46e0-af1f-f54cd101b487/638920835520425230-638920835520425230-blob.jpg?height=215&mode=crop&compress=true&width=285,203_FIT_15_EXL_16V_FLEX_AUTOMÁTICO.jpg,,,
TIGGO 5X 1.5 VVT TURBO AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88325/chery/tiggo-5x/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/c45cc230-6550-4e3e-9ce3-f8487cceaa35/638937116684489585-638937116684479600-blob.jpg?height=215&mode=crop&compress=true&width=285,204_TIGGO_5X_15_VVT_TURBO_AUTOMÁTICO.jpg,,,
ONIX 1.0 FLEX LT MANUAL MANUAL,,,https://www.carflix.com.br/comprar/86459/chevrolet/onix/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/41a5bd14-925f-40cc-b2b1-adbd647194f4/638897436621408190-638897436621251929-blob.jpg?height=215&mode=crop&compress=true&width=285,205_ONIX_10_FLEX_LT_MANUAL_MANUAL.jpg,,,
HILUX 2.7 SRV 4X2 CD AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88265/toyota/hilux/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/be36d453-5d03-411b-9a4b-e6ed19d9f54d/638932036933860928-638932036933860928-blob.jpg?height=215&mode=crop&compress=true&width=285,206_HILUX_27_SRV_4X2_CD_AUTOMÁTICO.jpg,,,
RANGE ROVER VELAR 2.0 P300 AUTOMÁTICO,"R$ 307.900,00",,https://www.carflix.com.br/comprar/86958/land-rover/range-rover-velar/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/439759d6-4068-47f5-85c8-ca57aedd1f10/638906124673502257-638906124673502257-blob.jpg?height=215&mode=crop&compress=true&width=285,207_RANGE_ROVER_VELAR_20_P300_AUTOMÁTICO.jpg,,,
TRACKER 1.2 TURBO FLEX PREMIER AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88027/chevrolet/tracker/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/e0f13f9d-f86b-4393-85d1-e456e5ee7877/638929576615834540-638929576615834540-blob.jpg?height=215&mode=crop&compress=true&width=285,208_TRACKER_12_TURBO_FLEX_PREMIER_AUTOMÁTICO.jpg,,,
ONIX 1.0 TURBO FLEX LTZ AUTOMÁTICO,"R$ 98.790,00",,https://www.carflix.com.br/comprar/87743/chevrolet/onix/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/89d95db9-5952-4517-85ff-2dbc2c626733/638921506797965908-638921506797965908-blob.jpg?height=215&mode=crop&compress=true&width=285,209_ONIX_10_TURBO_FLEX_LTZ_AUTOMÁTICO.jpg,,,
X5 4.8 I SPORT 4X4 AUTOMÁTICO,"R$ 79.890,00",,https://www.carflix.com.br/comprar/88936/bmw/x5/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/aa9be032-a216-4782-9972-43b943a973f0/638944996399571638-638944996399571638-blob.jpg?height=215&mode=crop&compress=true&width=285,210_X5_48_I_SPORT_4X4_AUTOMÁTICO.jpg,,,
STONIC 1.0 TGDI MHEV SX AUTOMÁTICO,"R$ 108.890,00",,https://www.carflix.com.br/comprar/88874/kia/stonic/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/25431298-9cd7-42d8-8cb3-105f98c40634/638948380156408401-638948380156408401-blob.jpg?height=215&mode=crop&compress=true&width=285,211_STONIC_10_TGDI_MHEV_SX_AUTOMÁTICO.jpg,,,
MARCH 1.0 S 12V FLEX MANUAL,,,https://www.carflix.com.br/comprar/88008/nissan/march/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/c3fe9dae-70e0-4c6b-a925-08e90b5ab83a/638939147799499141-638939147797438338-blob.jpg?height=215&mode=crop&compress=true&width=285,212_MARCH_10_S_12V_FLEX_MANUAL.jpg,,,
TIGGO 5X 1.5 VVT TURBO AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88276/caoa-chery/tiggo-5x/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/bb34d518-b79d-4729-aed9-ce803d7c6353/638932154391859841-638932154391859841-blob.jpg?height=215&mode=crop&compress=true&width=285,213_TIGGO_5X_15_VVT_TURBO_AUTOMÁTICO.jpg,,,
RENEGADE 1.8 16V FLEX 4P AUTOMÁTICO,"R$ 79.890,00",,https://www.carflix.com.br/comprar/89187/jeep/renegade/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/03c6c1e1-be1d-40ac-8bdc-eb8af5aa6b1c/638949972391641932-638949972391411948-blob.jpg?height=215&mode=crop&compress=true&width=285,214_RENEGADE_18_16V_FLEX_4P_AUTOMÁTICO.jpg,,,
CRETA 1.6 16V FLEX SMART AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88455/hyundai/creta/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/3db15317-d9b3-4f62-948c-9c4c50e1ebda/638938207616438646-638938207616432394-blob.jpg?height=215&mode=crop&compress=true&width=285,215_CRETA_16_16V_FLEX_SMART_AUTOMÁTICO.jpg,,,
208 1.6 16V FLEX ALLURE AUTOMÁTICO,"R$ 69.790,00",,https://www.carflix.com.br/comprar/89191/peugeot/208/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/e84c1607-8ade-40a8-b98b-e73b60e6b567/638950217575064202-638950217575064202-blob.jpg?height=215&mode=crop&compress=true&width=285,216_208_16_16V_FLEX_ALLURE_AUTOMÁTICO.jpg,,,
HRV 1.5 DI IVTEC TURBO AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88462/honda/hr-v/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/e8fa3ad3-6594-49c9-b08b-2fd09e122235/638937921347912453-undefined.jpg?height=215&mode=crop&compress=true&width=285,217_HRV_15_DI_IVTEC_TURBO_AUTOMÁTICO.jpg,,,
VIRTUS 1.4 250 TSI EXCLUSIVE AUTOMÁTICO,"R$ 136.900,00",,https://www.carflix.com.br/comprar/89205/volkswagen/virtus/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/47aeb2ad-22ff-44f1-badb-5a3c77e98362/638950097191217998-1759423298939.jpg?height=215&mode=crop&compress=true&width=285,218_VIRTUS_14_250_TSI_EXCLUSIVE_AUTOMÁTICO.jpg,,,
ASX 2.0 MIVEC FLEX GLS AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87319/mitsubishi/asx/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/8b23bab0-965a-4b99-af42-42b3047654f0/638937975627213097-638937975627213097-blob.jpg?height=215&mode=crop&compress=true&width=285,219_ASX_20_MIVEC_FLEX_GLS_AUTOMÁTICO.jpg,,,
2008 1.6 16V FLEX ALLURE AUTOMÁTICO,"R$ 44.900,00",,https://www.carflix.com.br/comprar/89314/peugeot/2008/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/c1f8f921-d46c-44bb-865d-30a10cc15851/638953456276183365-638953456274453401-Frente_%C3%A2ngulo_do_motorista.jpg?height=215&mode=crop&compress=true&width=285,220_2008_16_16V_FLEX_ALLURE_AUTOMÁTICO.jpg,,,
POLO 1.0 170 TSI COMFORTLINE AUTOMÁTICO,"R$ 87.900,00",,https://www.carflix.com.br/comprar/89110/volkswagen/polo/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/3bcdb549-54af-4f1d-90d8-d49dac4d4b57/638949107875465921-638949107875460807-blob.jpg?height=215&mode=crop&compress=true&width=285,221_POLO_10_170_TSI_COMFORTLINE_AUTOMÁTICO.jpg,,,
JETTA 2.0 COMFORTLINE FLEX 4P AUTOMÁTICO,"R$ 56.890,00",,https://www.carflix.com.br/comprar/88937/volkswagen/jetta/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/647c3bce-0caf-47a5-bec6-9d18a7d7a6e6/638945001062034457-638945001062034457-blob.jpg?height=215&mode=crop&compress=true&width=285,222_JETTA_20_COMFORTLINE_FLEX_4P_AUTOMÁTICO.jpg,,,
SPORTAGE 2.0 LX 4X2 16V AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88271/kia/sportage/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/8868aa14-67ad-4dbf-94e3-e8bf318bd108/638936362449335126-638936362449335126-Frente_%C3%A2ngulo_do_motorista.jpg?height=215&mode=crop&compress=true&width=285,223_SPORTAGE_20_LX_4X2_16V_AUTOMÁTICO.jpg,,,
ONIX 1.0 TURBO FLEX RS AUTOMÁTICO,"R$ 87.890,00",,https://www.carflix.com.br/comprar/88585/chevrolet/onix/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/aef11cd5-5f9b-45ed-80ed-7ad1aab6be87/638939725246624339-638939725246624339-blob.jpg?height=215&mode=crop&compress=true&width=285,224_ONIX_10_TURBO_FLEX_RS_AUTOMÁTICO.jpg,,,
HB20 1.0 12V FLEX VISION MANUAL,,,https://www.carflix.com.br/comprar/89052/hyundai/hb20/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/2d2512c6-4c1a-4313-86ff-9be93dc71cc1/638949253401317884-638949253401317884-blob.jpg?height=215&mode=crop&compress=true&width=285,225_HB20_10_12V_FLEX_VISION_MANUAL.jpg,,,
E 250 2.0 CABRIOLET 16V AUTOMÁTICO,"R$ 269.890,00",,https://www.carflix.com.br/comprar/88076/mercedes-benz/e-250/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/a8997d76-953d-4022-a4d6-cfb364423f08/638929348894470466-638929348894460485-blob.jpg?height=215&mode=crop&compress=true&width=285,226_E_250_20_CABRIOLET_16V_AUTOMÁTICO.jpg,,,
SANTA FÉ 3.3 MPFI 4X4 AUTOMÁTICO,,,https://www.carflix.com.br/comprar/89045/hyundai/santa-fe/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/31916076-f991-49d5-a831-da648a0ceced/638947799436427633-638947799434607587-blob.jpg?height=215&mode=crop&compress=true&width=285,227_SANTA_FÉ_33_MPFI_4X4_AUTOMÁTICO.jpg,,,
TUCSON 2.0 MPFI GLS 16V AUTOMÁTICO,"R$ 38.900,00",,https://www.carflix.com.br/comprar/89467/hyundai/tucson/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/0f95caba-60cf-4b2d-ab96-366cb38c78fb/638956077465832312-638956077465822417-Frente_%C3%A2ngulo_do_motorista.jpg?height=215&mode=crop&compress=true&width=285,228_TUCSON_20_MPFI_GLS_16V_AUTOMÁTICO.jpg,,,
AIRCROSS 1.6 TENDANCE 16V FLEX MANUAL,,,https://www.carflix.com.br/comprar/86476/citroen/aircross/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/8f2de594-74cd-482d-926b-ef504fb50063/638933593347761982-638933593347752743-blob.jpg?height=215&mode=crop&compress=true&width=285,229_AIRCROSS_16_TENDANCE_16V_FLEX_MANUAL.jpg,,,
PAJERO TR4 2.0 4X2 16V AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88944/mitsubishi/pajero-tr4/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/0c9e5311-3ee3-48da-8a8d-f918d6741bf3/638945075579977923-638945075579977923-blob.jpg?height=215&mode=crop&compress=true&width=285,230_PAJERO_TR4_20_4X2_16V_AUTOMÁTICO.jpg,,,
FOX 1.6 MSI TRENDLINE 8V MANUAL,,,https://www.carflix.com.br/comprar/88965/volkswagen/fox/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/8897bf98-2c09-4f3e-ad2f-0848dee2690c/638947521615110153-638947521615110153-blob.jpg?height=215&mode=crop&compress=true&width=285,231_FOX_16_MSI_TRENDLINE_8V_MANUAL.jpg,,,
HRV 1.8 16V FLEX EX AUTOMÁTICO,"R$ 107.890,00",,https://www.carflix.com.br/comprar/88036/honda/hr-v/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/3c8efea2-d081-45c3-896a-e64a9e38d776/638932961869120249-638932961869120249-blob.jpg?height=215&mode=crop&compress=true&width=285,232_HRV_18_16V_FLEX_EX_AUTOMÁTICO.jpg,,,
COMPASS 2.0 16V DIESEL LONGITUDE AUTOMÁTICO,"R$ 108.890,00",,https://www.carflix.com.br/comprar/83983/jeep/compass/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/6a352b43-f8ac-4014-8aac-6a117e3e6cd3/638914776527022058-638914776527022058-blob.jpg?height=215&mode=crop&compress=true&width=285,233_COMPASS_20_16V_DIESEL_LONGITUDE_AUTOMÁTICO.jpg,,,
COROLLA 1.8 GLI 16V FLEX AUTOMÁTICO,,,https://www.carflix.com.br/comprar/89426/toyota/corolla/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/7315f194-f611-4efc-865c-43e957e03c58/638954638854554317-638954638854547896-blob.jpg?height=215&mode=crop&compress=true&width=285,234_COROLLA_18_GLI_16V_FLEX_AUTOMÁTICO.jpg,,,
C4 CACTUS 1.6 VTI 120 AUTOMÁTICO,"R$ 71.900,00",,https://www.carflix.com.br/comprar/88900/citroen/c4-cactus/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/a6ea0aca-3696-4097-8652-95cd0cc74419/638947446137527704-638947446137322325-Frente_%C3%A2ngulo_do_motorista.jpg?height=215&mode=crop&compress=true&width=285,235_C4_CACTUS_16_VTI_120_AUTOMÁTICO.jpg,,,
ETIOS 1.3 X 16V FLEX MANUAL,,,https://www.carflix.com.br/comprar/89423/toyota/etios/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/e1345187-5ef9-483d-a79a-ba8b92519ba3/638954621906659948-undefined.jpg?height=215&mode=crop&compress=true&width=285,236_ETIOS_13_X_16V_FLEX_MANUAL.jpg,,,
ONIX 1.0 TURBO FLEX PREMIER AUTOMÁTICO,"R$ 88.900,00",,https://www.carflix.com.br/comprar/87544/chevrolet/onix/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/98217340-1b6f-4e1b-8fdd-31bb76b7acbe/638918022036004523-638918022036004523-blob.jpg?height=215&mode=crop&compress=true&width=285,237_ONIX_10_TURBO_FLEX_PREMIER_AUTOMÁTICO.jpg,,,
HRV 1.5 DI IVTEC FLEX AUTOMÁTICO,"R$ 186.900,00",,https://www.carflix.com.br/comprar/88933/honda/hr-v/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/b50feb7d-0c36-4632-b79b-3a1580ad3548/638945686738153370-1758982255581.jpg?height=215&mode=crop&compress=true&width=285,238_HRV_15_DI_IVTEC_FLEX_AUTOMÁTICO.jpg,,,
JETTA 2.0 TSI HIGHLINE 211CV AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88407/volkswagen/jetta/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/09dde242-6f8b-402f-aca9-dc7bbd745e3e/638939616448922163-638939616448702200-blob.jpg?height=215&mode=crop&compress=true&width=285,239_JETTA_20_TSI_HIGHLINE_211CV_AUTOMÁTICO.jpg,,,
CRETA 1.6 16V FLEX ACTION AUTOMÁTICO,"R$ 96.890,00",,https://www.carflix.com.br/comprar/89451/hyundai/creta/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/d9dff4c4-a174-4cfc-95a7-02b46c6daeaf/638955219148283858-638955219148283858-blob.jpg?height=215&mode=crop&compress=true&width=285,240_CRETA_16_16V_FLEX_ACTION_AUTOMÁTICO.jpg,,,
KWID 1.0 12V SCE FLEX MANUAL,"R$ 59.990,00",,https://www.carflix.com.br/comprar/89106/renault/kwid/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/0377f298-27fc-41d7-b378-81176cdc8c8a/638948504459110903-638948504459110903-blob.jpg?height=215&mode=crop&compress=true&width=285,241_KWID_10_12V_SCE_FLEX_MANUAL.jpg,,,
CITY 1.5 IVTEC FLEX HATCH AUTOMÁTICO,"R$ 118.900,00",,https://www.carflix.com.br/comprar/89229/honda/city/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/cc0e81e2-e30d-4e7d-88d3-a0798c949e55/638950205050028867-638950205050028867-blob.jpg?height=215&mode=crop&compress=true&width=285,242_CITY_15_IVTEC_FLEX_HATCH_AUTOMÁTICO.jpg,,,
DUSTER 1.6 16V SCE FLEX AUTOMÁTICO,"R$ 92.900,00",,https://www.carflix.com.br/comprar/88563/renault/duster/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/81a3f3ef-e085-48c0-9c57-c08ca083f977/638937858750609332-638937858750349332-blob.jpg?height=215&mode=crop&compress=true&width=285,243_DUSTER_16_16V_SCE_FLEX_AUTOMÁTICO.jpg,,,
X1 2.0 16V TURBO ACTIVEFLEX AUTOMÁTICO,"R$ 116.890,00",,https://www.carflix.com.br/comprar/88966/bmw/x1/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/e32d9a63-8d05-422e-90fb-d10b0e49f2a2/638945799564553625-638945799564553625-blob.jpg?height=215&mode=crop&compress=true&width=285,244_X1_20_16V_TURBO_ACTIVEFLEX_AUTOMÁTICO.jpg,,,
HILUX SW4 2.8 D4D TURBO AUTOMÁTICO,"R$ 418.890,00",,https://www.carflix.com.br/comprar/89115/toyota/hilux-sw4/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/a3444fcd-981b-4864-918d-e9ef255ae4b1/638948508434734404-638948508434734404-blob.jpg?height=215&mode=crop&compress=true&width=285,245_HILUX_SW4_28_D4D_TURBO_AUTOMÁTICO.jpg,,,
HB20S 1.0 COMFORT PLUS 12V MANUAL,"R$ 49.900,00",,https://www.carflix.com.br/comprar/89410/hyundai/hb20s/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/d2397e5f-9ce1-43a3-ba9d-d08a59742fd5/638954445061697535-638954445061697535-blob.jpg?height=215&mode=crop&compress=true&width=285,246_HB20S_10_COMFORT_PLUS_12V_MANUAL.jpg,,,
CAMARO 6.2 SS COUPÉ V8 AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88773/chevrolet/camaro/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/6ce54e73-e27f-423e-837e-2d1b0a6d67ed/638942325958987927-1758645493723.jpg?height=215&mode=crop&compress=true&width=285,247_CAMARO_62_SS_COUPÉ_V8_AUTOMÁTICO.jpg,,,
CRETA 2.0 16V FLEX PULSE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/89144/hyundai/creta/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/e24aaebd-2323-4ce0-89ba-2f8be314b32d/638950224551638967-638950224551638967-blob.jpg?height=215&mode=crop&compress=true&width=285,248_CRETA_20_16V_FLEX_PULSE_AUTOMÁTICO.jpg,,,
RANGE ROVER VELAR 3.0 P340 AUTOMÁTICO,"R$ 455.890,00",,https://www.carflix.com.br/comprar/88576/land-rover/range-rover-velar/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/7309e2b7-9a7c-4047-aed4-30d6aa5821a2/638942452031403540-638942452031393660-blob.jpg?height=215&mode=crop&compress=true&width=285,249_RANGE_ROVER_VELAR_30_P340_AUTOMÁTICO.jpg,,,
RANGE ROVER EVOQUE 2.0 SE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87386/land-rover/range-rover-evoque/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/01fda102-8bc4-4809-b639-62724ed2ec54/638932871030444067-undefined.jpg?height=215&mode=crop&compress=true&width=285,250_RANGE_ROVER_EVOQUE_20_SE_AUTOMÁTICO.jpg,,,
COROLLA 1.8 VVTI HYBRID FLEX AUTOMÁTICO,"R$ 124.990,00",,https://www.carflix.com.br/comprar/89078/toyota/corolla/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/3b199d11-621b-460a-9925-a6867d0ecfa3/638948283657582106-638948283657582106-blob.jpg?height=215&mode=crop&compress=true&width=285,251_COROLLA_18_VVTI_HYBRID_FLEX_AUTOMÁTICO.jpg,,,
DUSTER 1.6 4X2 16V FLEX MANUAL,,,https://www.carflix.com.br/comprar/89250/renault/duster/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/a0f588d1-131d-4ea2-b2e9-c3d3abb90edf/638950984069632297-638950984069632297-blob.jpg?height=215&mode=crop&compress=true&width=285,252_DUSTER_16_4X2_16V_FLEX_MANUAL.jpg,,,
208 1.6 16V FLEX GRIFFE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/89051/peugeot/208/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/ce158876-52c3-447b-bff3-d8d0f10b3704/638954642118064511-638954642118064511-blob.jpg?height=215&mode=crop&compress=true&width=285,253_208_16_16V_FLEX_GRIFFE_AUTOMÁTICO.jpg,,,
COROLLA CROSS 1.8 VVTI HYBRID AUTOMÁTICO,"R$ 210.890,00",,https://www.carflix.com.br/comprar/89219/toyota/corolla-cross/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/be3cf548-28c2-4e30-b84c-d37a8d61bca4/638950173375288197-638950173375288197-blob.jpg?height=215&mode=crop&compress=true&width=285,254_COROLLA_CROSS_18_VVTI_HYBRID_AUTOMÁTICO.jpg,,,
PAJERO SPORT 2.4 16V MIVEC AUTOMÁTICO,"R$ 188.890,00",,https://www.carflix.com.br/comprar/88938/mitsubishi/pajero-sport/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/84e03fc6-67e8-4e58-9eca-6bfd393a5cc6/638945011426338875-638945011426328857-blob.jpg?height=215&mode=crop&compress=true&width=285,255_PAJERO_SPORT_24_16V_MIVEC_AUTOMÁTICO.jpg,,,
TRACKER 1.2 TURBO FLEX PREMIER AUTOMÁTICO,,,https://www.carflix.com.br/comprar/89170/chevrolet/tracker/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/9a7a0280-d699-4a22-95bd-03c487f267b6/638950125015394695-638950125015394695-blob.jpg?height=215&mode=crop&compress=true&width=285,256_TRACKER_12_TURBO_FLEX_PREMIER_AUTOMÁTICO.jpg,,,
A4 2.0 TFSI AMBIENTE GASOLINA AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88559/audi/a4/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/22afaa49-6d82-4066-983e-108d1ab9b314/638937868043563683-638937868043563683-blob.jpg?height=215&mode=crop&compress=true&width=285,257_A4_20_TFSI_AMBIENTE_GASOLINA_AUTOMÁTICO.jpg,,,
VERSA 1.6 16V FLEXSTART S MANUAL,,,https://www.carflix.com.br/comprar/89427/nissan/versa/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/62715557-4417-4f0b-96a8-30423d48e403/638954574870110395-undefined.jpg?height=215&mode=crop&compress=true&width=285,258_VERSA_16_16V_FLEXSTART_S_MANUAL.jpg,,,
UNO 1.0 EVO VIVACE 8V MANUAL,"R$ 33.890,00",,https://www.carflix.com.br/comprar/88089/fiat/uno/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/5d2a1a02-a704-4afe-b01d-5aa4be3dc47f/638949159241440773-638949159241440773-blob.jpg?height=215&mode=crop&compress=true&width=285,259_UNO_10_EVO_VIVACE_8V_MANUAL.jpg,,,
ECLIPSE CROSS 1.5 MIVEC TURBO AUTOMÁTICO,,,https://www.carflix.com.br/comprar/89480/mitsubishi/eclipse-cross/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/1e395512-2cfe-4c07-98ee-4a5a1f12810f/638955384435557770-1759951796073.jpg?height=215&mode=crop&compress=true&width=285,260_ECLIPSE_CROSS_15_MIVEC_TURBO_AUTOMÁTICO.jpg,,,
SPIN 1.8 PREMIER 8V FLEX AUTOMÁTICO,"R$ 95.500,00",,https://www.carflix.com.br/comprar/88766/chevrolet/spin/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/8963a6c4-d576-40dc-b968-163dd0a53212/638942254630993555-638942254630778239-blob.jpg?height=215&mode=crop&compress=true&width=285,261_SPIN_18_PREMIER_8V_FLEX_AUTOMÁTICO.jpg,,,
RAV4 2.5 VVTIE HYBRID SX AUTOMÁTICO,"R$ 174.900,00",,https://www.carflix.com.br/comprar/88777/toyota/rav4/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/53ba4f3d-19a7-42c5-88ab-12d96992d3d4/638942349387781014-638942349387781014-blob.jpg?height=215&mode=crop&compress=true&width=285,262_RAV4_25_VVTIE_HYBRID_SX_AUTOMÁTICO.jpg,,,
JUMPY 1.6 BLUEHDI DIESEL MINIBUS MANUAL,"R$ 141.900,00",,https://www.carflix.com.br/comprar/88419/citroen/jumpy/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/b50d73ef-0c61-4b03-acf0-d193ebdde327/638939637624347425-638939637624347425-Frente_%C3%A2ngulo_do_motorista.jpg?height=215&mode=crop&compress=true&width=285,263_JUMPY_16_BLUEHDI_DIESEL_MINIBUS_MANUAL.jpg,,,
POLO 1.0 170 TSI COMFORTLINE AUTOMÁTICO,"R$ 87.900,00",,https://www.carflix.com.br/comprar/89145/volkswagen/polo/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/908d9d49-c820-4ec8-9c86-7109959b477e/638949151322007200-638949151322007200-blob.jpg?height=215&mode=crop&compress=true&width=285,264_POLO_10_170_TSI_COMFORTLINE_AUTOMÁTICO.jpg,,,
RENEGADE 1.3 T270 TURBO FLEX AUTOMÁTICO,"R$ 101.890,00",,https://www.carflix.com.br/comprar/88010/jeep/renegade/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/412f1d48-476f-492b-802d-a1bd7a3167cf/638944048408031094-638944048408031094-blob.jpg?height=215&mode=crop&compress=true&width=285,265_RENEGADE_13_T270_TURBO_FLEX_AUTOMÁTICO.jpg,,,
Q3 1.4 35 TFSI GASOLINA AUTOMÁTICO,"R$ 172.890,00",,https://www.carflix.com.br/comprar/86815/audi/q3/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/b67a40ef-ae9a-42d6-8fb8-c1e0d0288c37/638944161832096836-638944161832096836-blob.jpg?height=215&mode=crop&compress=true&width=285,266_Q3_14_35_TFSI_GASOLINA_AUTOMÁTICO.jpg,,,
RANGE ROVER EVOQUE 2.0 PURE AUTOMÁTICO,"R$ 79.900,00",,https://www.carflix.com.br/comprar/88571/land-rover/range-rover-evoque/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/ec95bab0-5ce2-4567-a19c-3666cc8436a1/638941327142842649-638941327142622720-blob.jpg?height=215&mode=crop&compress=true&width=285,267_RANGE_ROVER_EVOQUE_20_PURE_AUTOMÁTICO.jpg,,,
RENEGADE 1.8 16V FLEX SPORT AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88899/jeep/renegade/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/f98da6dd-1dec-400b-a522-03ab278be731/638947826725802125-638947826725802125-blob.jpg?height=215&mode=crop&compress=true&width=285,268_RENEGADE_18_16V_FLEX_SPORT_AUTOMÁTICO.jpg,,,
GOLF 1.4 TSI HIGHLINE 16V AUTOMÁTICO,"R$ 80.500,00",,https://www.carflix.com.br/comprar/89054/volkswagen/golf/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/28513170-1a09-42a6-b02c-42de81fca311/638947625446621070-638947625446621070-blob.jpg?height=215&mode=crop&compress=true&width=285,269_GOLF_14_TSI_HIGHLINE_16V_AUTOMÁTICO.jpg,,,
ARGO 1.3 FIREFLY FLEX TREKKING MANUAL,"R$ 76.890,00",,https://www.carflix.com.br/comprar/89448/fiat/argo/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/bcadd9ed-1bf1-4d64-9457-b2b9b0191bbe/638956882770867436-638956882770667468-blob.jpg?height=215&mode=crop&compress=true&width=285,270_ARGO_13_FIREFLY_FLEX_TREKKING_MANUAL.jpg,,,
